,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,Demanda (t),,,,,,,,,,Demanda  / SKU (t),,,,1.558.996,646.702,2.205.698,1.208.487,1.855.189,3.414.185
,,,,,,,,,,,,,,,,,,,,
,Ano Base,Compensada,Em Aberto,Total Contratada,Projetada,Em aberto + Projetada,DEMANDA TOTAL,,,,SKU,Ano Base,UF,material,Compensada,Em Aberto,Total Contratada,Projetada,Em aberto + Projetada,DEMANDA TOTAL
,,,,,,,,,,,2025-PB-VIDRO,2025,PB,VIDRO,0,235,235,125,360,360
,,,,,,,,,,,>2025-GO-PAPEL,>2025,GO,PAPEL,0,237,237,10.987,11.224,11.224
,,,,,,,,,,,<=2023-AC-PLÁSTICO,<=2023,AC,PLÁSTICO,934,237,1.171,52,289,1.224
,,,,,,,,,,,<=2023-AC-PAPEL,<=2023,AC,PAPEL,1.223,237,1.460,54,291,1.514
,,,,,,,,,,,2025-PB-METAL,2025,PB,METAL,0,237,237,176,414,414
,,,,,,,,,,,<=2023-BA-PAPEL,<=2023,BA,PAPEL,17.046,244,17.290,724,969,18.015
,,,,,,,,,,,<=2023-BA-VIDRO,<=2023,BA,VIDRO,2.607,246,2.853,47,293,2.900
,,,,,,,,,,,2025-PI-VIDRO,2025,PI,VIDRO,0,254,254,152,406,406
,,,,,,,,,,,<=2023-AP-PLÁSTICO,<=2023,AP,PLÁSTICO,1.099,256,1.355,80,336,1.434
,,,,,,,,,,,2025-PA-METAL,2025,PA,METAL,0,258,258,320,578,578
,,,,,,,,,,,2024-DF-PAPEL,2024,DF,PAPEL,6.113,259,6.372,1.687,1.946,8.059
,,,,,,,,,,,2024-TO-VIDRO,2024,TO,VIDRO,1,263,264,3,267,268
,,,,,,,,,,,2025-AM-VIDRO,2025,AM,VIDRO,0,264,264,196,460,460
,,,,,,,,,,,<=2023-PE-PLÁSTICO,<=2023,PE,PLÁSTICO,15.354,266,15.620,409,675,16.029
,,,,,,,,,,,>2025-RS-PAPEL,>2025,RS,PAPEL,0,268,268,14.653,14.921,14.921
,,,,,,,,,,,<=2023-AM-PLÁSTICO,<=2023,AM,PLÁSTICO,8.447,272,8.719,200,473,8.919
,,,,,,,,,,,2024-MT-METAL,2024,MT,METAL,73,273,346,54,327,400
,,,,,,,,,,,2025-CE-METAL,2025,CE,METAL,0,275,275,884,1.159,1.159
,,,,,,,,,,,>2025-GO-PLÁSTICO,>2025,GO,PLÁSTICO,0,275,275,11.111,11.386,11.386
,,,,,,,,,,,>2025-SC-PLÁSTICO,>2025,SC,PLÁSTICO,0,276,276,10.107,10.383,10.383
,,,,,,,,,,,>2025-MT-PLÁSTICO,>2025,MT,PLÁSTICO,0,277,277,4.892,5.169,5.169
,,,,,,,,,,,2025-MT-METAL,2025,MT,METAL,0,278,278,363,641,641
,,,,,,,,,,,>2025-PR-PAPEL,>2025,PR,PAPEL,0,284,284,15.986,16.271,16.271
,,,,,,,,,,,<=2023-AP-PAPEL,<=2023,AP,PAPEL,1.130,296,1.426,116,412,1.542
,,,,,,,,,,,<=2023-MA-PAPEL,<=2023,MA,PAPEL,6.560,297,6.856,344,641,7.200
,,,,,,,,,,,>2025-SC-PAPEL,>2025,SC,PAPEL,0,298,298,15.898,16.196,16.196
,,,,,,,,,,,2025-ES-METAL,2025,ES,METAL,0,305,305,407,711,711
,,,,,,,,,,,2024-TO-PLÁSTICO,2024,TO,PLÁSTICO,1.093,308,1.400,172,480,1.573
,,,,,,,,,,,2024-MA-PLÁSTICO,2024,MA,PLÁSTICO,2.268,320,2.588,437,757,3.025
,,,,,,,,,,,2024-AC-PLÁSTICO,2024,AC,PLÁSTICO,306,319,625,54,373,679
,,,,,,,,,,,2025-DF-METAL,2025,DF,METAL,4,323,327,333,657,660
,,,,,,,,,,,>2025-RJ-PAPEL,>2025,RJ,PAPEL,0,327,327,18.681,19.009,19.009
,,,,,,,,,,,2024-MS-VIDRO,2024,MS,VIDRO,560,331,891,302,633,1.193
,,,,,,,,,,,>2025-RS-PLÁSTICO,>2025,RS,PLÁSTICO,0,333,333,13.088,13.421,13.421
,,,,,,,,,,,2024-ES-PLÁSTICO,2024,ES,PLÁSTICO,4.385,336,4.721,425,761,5.146
,,,,,,,,,,,2024-CE-VIDRO,2024,CE,VIDRO,172,344,516,41,385,557
,,,,,,,,,,,2024-BA-METAL,2024,BA,METAL,253,358,611,56,414,667
,,,,,,,,,,,<=2023-AL-PAPEL,<=2023,AL,PAPEL,4.146,371,4.517,139,510,4.656
,,,,,,,,,,,2024-AM-VIDRO,2024,AM,VIDRO,39,380,419,45,425,464
,,,,,,,,,,,2025-PA-VIDRO,2025,PA,VIDRO,0,383,383,289,673,673
,,,,,,,,,,,>2025-MG-PAPEL,>2025,MG,PAPEL,0,387,387,22.795,23.182,23.182
,,,,,,,,,,,>2025-PR-PLÁSTICO,>2025,PR,PLÁSTICO,0,391,391,12.785,13.176,13.176
,,,,,,,,,,,2025-MS-VIDRO,2025,MS,VIDRO,0,396,396,546,942,942
,,,,,,,,,,,2025-RR-PLÁSTICO,2025,RR,PLÁSTICO,0,404,404,468,872,872
,,,,,,,,,,,<=2023-MA-PLÁSTICO,<=2023,MA,PLÁSTICO,5.021,411,5.432,242,652,5.673
,,,,,,,,,,,>2025-MG-PLÁSTICO,>2025,MG,PLÁSTICO,0,423,423,23.232,23.654,23.654
,,,,,,,,,,,2024-SP-VIDRO,2024,SP,VIDRO,19.391,452,19.842,3.019,3.471,22.862
,,,,,,,,,,,2024-SE-VIDRO,2024,SE,VIDRO,0,465,465,13,478,479
,,,,,,,,,,,<=2023-SE-PLÁSTICO,<=2023,SE,PLÁSTICO,2.411,488,2.900,204,692,3.103
,,,,,,,,,,,2024-AM-PLÁSTICO,2024,AM,PLÁSTICO,2.278,490,2.768,246,737,3.015
,,,,,,,,,,,2025-PE-METAL,2025,PE,METAL,7,494,501,372,866,873
,,,,,,,,,,,2025-AC-PLÁSTICO,2025,AC,PLÁSTICO,0,510,510,621,1.131,1.131
,,,,,,,,,,,2025-MA-VIDRO,2025,MA,VIDRO,0,514,514,318,833,833
,,,,,,,,,,,<=2023-TO-PAPEL,<=2023,TO,PAPEL,2.129,515,2.643,157,671,2.800
,,,,,,,,,,,2025-GO-METAL,2025,GO,METAL,28,529,557,529,1.058,1.086
,,,,,,,,,,,<=2023-RJ-PAPEL,<=2023,RJ,PAPEL,52.169,533,52.702,1.577,2.110,54.279
,,,,,,,,,,,2024-AL-PLÁSTICO,2024,AL,PLÁSTICO,1.346,535,1.880,296,831,2.176
,,,,,,,,,,,2025-BA-METAL,2025,BA,METAL,0,537,537,480,1.017,1.017
,,,,,,,,,,,2024-RR-PAPEL,2024,RR,PAPEL,54,542,597,213,755,809
,,,,,,,,,,,2025-CE-VIDRO,2025,CE,VIDRO,0,556,556,315,871,871
,,,,,,,,,,,<=2023-TO-PLÁSTICO,<=2023,TO,PLÁSTICO,1.301,561,1.863,128,690,1.991
,,,,,,,,,,,2024-PA-VIDRO,2024,PA,VIDRO,9,571,580,32,603,612
,,,,,,,,,,,2024-SC-METAL,2024,SC,METAL,173,577,750,137,714,887
,,,,,,,,,,,2024-GO-PLÁSTICO,2024,GO,PLÁSTICO,9.542,579,10.121,2.611,3.189,12.732
,,,,,,,,,,,2025-SC-METAL,2025,SC,METAL,0,590,590,918,1.507,1.507
,,,,,,,,,,,2024-PI-PLÁSTICO,2024,PI,PLÁSTICO,979,597,1.576,319,916,1.895
,,,,,,,,,,,<=2023-RR-PAPEL,<=2023,RR,PAPEL,1.099,609,1.708,203,812,1.911
,,,,,,,,,,,2025-AP-PLÁSTICO,2025,AP,PLÁSTICO,0,609,609,606,1.215,1.215
,,,,,,,,,,,>2025-RJ-PLÁSTICO,>2025,RJ,PLÁSTICO,0,634,634,17.256,17.890,17.890
,,,,,,,,,,,2025-RR-PAPEL,2025,RR,PAPEL,0,642,642,697,1.339,1.339
,,,,,,,,,,,2024-DF-VIDRO,2024,DF,VIDRO,1.234,643,1.878,40,683,1.918
,,,,,,,,,,,2025-AC-PAPEL,2025,AC,PAPEL,0,646,646,742,1.388,1.388
,,,,,,,,,,,2024-MT-VIDRO,2024,MT,VIDRO,452,647,1.099,21,668,1.120
,,,,,,,,,,,<=2023-SE-PAPEL,<=2023,SE,PAPEL,2.728,647,3.375,223,871,3.598
,,,,,,,,,,,2025-MT-VIDRO,2025,MT,VIDRO,0,666,666,421,1.087,1.087
,,,,,,,,,,,2024-AM-PAPEL,2024,AM,PAPEL,2.094,670,2.764,520,1.190,3.284
,,,,,,,,,,,2025-RS-METAL,2025,RS,METAL,31,679,710,1.174,1.853,1.884
,,,,,,,,,,,2024-SP-METAL,2024,SP,METAL,6.058,681,6.740,992,1.673,7.731
,,,,,,,,,,,<=2023-RJ-PLÁSTICO,<=2023,RJ,PLÁSTICO,43.873,718,44.591,997,1.715,45.587
,,,,,,,,,,,<=2023-AL-PLÁSTICO,<=2023,AL,PLÁSTICO,2.651,705,3.356,119,824,3.475
,,,,,,,,,,,2024-RO-PLÁSTICO,2024,RO,PLÁSTICO,788,712,1.499,184,896,1.683
,,,,,,,,,,,2024-AP-PAPEL,2024,AP,PAPEL,80,719,799,142,861,941
,,,,,,,,,,,<=2023-RO-PAPEL,<=2023,RO,PAPEL,2.731,729,3.460,173,901,3.632
,,,,,,,,,,,2024-AC-PAPEL,2024,AC,PAPEL,56,730,786,73,803,859
,,,,,,,,,,,<=2023-RR-PLÁSTICO,<=2023,RR,PLÁSTICO,886,732,1.617,66,798,1.683
,,,,,,,,,,,<=2023-SP-METAL,<=2023,SP,METAL,11.005,733,11.738,783,1.516,12.521
,,,,,,,,,,,2024-CE-METAL,2024,CE,METAL,123,737,859,606,1.343,1.466
,,,,,,,,,,,2025-PE-VIDRO,2025,PE,VIDRO,0,829,829,509,1.338,1.338
,,,,,,,,,,,2025-AP-PAPEL,2025,AP,PAPEL,0,831,831,812,1.643,1.643
,,,,,,,,,,,<=2023-GO-VIDRO,<=2023,GO,VIDRO,2.454,879,3.333,374,1.253,3.707
,,,,,,,,,,,<=2023-SP-VIDRO,<=2023,SP,VIDRO,25.482,909,26.391,1.107,2.017,27.499
,,,,,,,,,,,2025-TO-PLÁSTICO,2025,TO,PLÁSTICO,0,942,942,1.245,2.188,2.188
,,,,,,,,,,,<=2023-PR-PAPEL,<=2023,PR,PAPEL,30.013,950,30.963,1.469,2.419,32.432
,,,,,,,,,,,2025-RJ-METAL,2025,RJ,METAL,21,1.031,1.052,1.339,2.370,2.392
,,,,,,,,,,,2025-PR-METAL,2025,PR,METAL,29,1.075,1.104,1.295,2.369,2.399
,,,,,,,,,,,2025-ES-VIDRO,2025,ES,VIDRO,0,1.147,1.147,1.281,2.427,2.427
,,,,,,,,,,,2025-TO-PAPEL,2025,TO,PAPEL,0,1.233,1.233,1.262,2.495,2.495
,,,,,,,,,,,2024-TO-PAPEL,2024,TO,PAPEL,96,1.238,1.334,206,1.444,1.540
,,,,,,,,,,,2025-MG-METAL,2025,MG,METAL,0,1.247,1.247,1.476,2.723,2.723
,,,,,,,,,,,2025-AL-PLÁSTICO,2025,AL,PLÁSTICO,1,1.253,1.254,1.639,2.892,2.893
,,,,,,,,,,,<=2023-RO-PLÁSTICO,<=2023,RO,PLÁSTICO,2.367,1.268,3.635,140,1.408,3.775
,,,,,,,,,,,2024-ES-VIDRO,2024,ES,VIDRO,29,1.350,1.379,431,1.781,1.810
,,,,,,,,,,,2025-RO-PLÁSTICO,2025,RO,PLÁSTICO,0,1.356,1.356,1.487,2.844,2.844
,,,,,,,,,,,2024-SP-PAPEL,2024,SP,PAPEL,86.278,1.381,87.659,19.341,20.722,107.000
,,,,,,,,,,,<=2023-PA-PAPEL,<=2023,PA,PAPEL,7.375,1.384,8.759,484,1.867,9.242
,,,,,,,,,,,2025-PI-PLÁSTICO,2025,PI,PLÁSTICO,0,1.397,1.397,1.668,3.065,3.065
,,,,,,,,,,,2025-SE-PLÁSTICO,2025,SE,PLÁSTICO,0,1.399,1.399,1.778,3.177,3.177
,,,,,,,,,,,2025-BA-VIDRO,2025,BA,VIDRO,11,1.401,1.412,628,2.030,2.040
,,,,,,,,,,,2024-RO-PAPEL,2024,RO,PAPEL,351,1.458,1.809,306,1.764,2.115
,,,,,,,,,,,<=2023-AL-VIDRO,<=2023,AL,VIDRO,1.021,1.467,2.488,4,1.471,2.492
,,,,,,,,,,,2025-GO-VIDRO,2025,GO,VIDRO,123,1.536,1.659,3.022,4.558,4.681
,,,,,,,,,,,<=2023-CE-PLÁSTICO,<=2023,CE,PLÁSTICO,7.082,1.552,8.634,327,1.879,8.961
,,,,,,,,,,,2024-AL-METAL,2024,AL,METAL,476,1.558,2.035,11,1.570,2.046
,,,,,,,,,,,2025-RN-PLÁSTICO,2025,RN,PLÁSTICO,0,1.570,1.570,2.001,3.571,3.571
,,,,,,,,,,,2024-MS-PLÁSTICO,2024,MS,PLÁSTICO,2.810,1.574,4.384,2.897,4.471,7.281
,,,,,,,,,,,2025-DF-VIDRO,2025,DF,VIDRO,58,1.623,1.681,901,2.525,2.583
,,,,,,,,,,,2025-AL-PAPEL,2025,AL,PAPEL,1,1.697,1.698,1.647,3.344,3.345
,,,,,,,,,,,2025-PB-PLÁSTICO,2025,PB,PLÁSTICO,1,1.754,1.755,2.836,4.590,4.591
,,,,,,,,,,,>2025-SP-PAPEL,>2025,SP,PAPEL,0,1.795,1.795,74.865,76.660,76.660
,,,,,,,,,,,2024-PI-PAPEL,2024,PI,PAPEL,455,1.817,2.272,717,2.533,2.989
,,,,,,,,,,,<=2023-GO-PLÁSTICO,<=2023,GO,PLÁSTICO,15.170,1.844,17.014,2.119,3.963,19.133
,,,,,,,,,,,<=2023-PA-PLÁSTICO,<=2023,PA,PLÁSTICO,6.322,1.894,8.215,429,2.322,8.644
,,,,,,,,,,,2025-RN-PAPEL,2025,RN,PAPEL,0,2.040,2.040,2.059,4.099,4.099
,,,,,,,,,,,2025-RO-PAPEL,2025,RO,PAPEL,0,2.083,2.083,1.770,3.853,3.853
,,,,,,,,,,,2025-PI-PAPEL,2025,PI,PAPEL,0,2.119,2.119,2.385,4.504,4.504
,,,,,,,,,,,2024-RS-PLÁSTICO,2024,RS,PLÁSTICO,10.574,2.184,12.758,2.405,4.589,15.163
,,,,,,,,,,,2024-MG-PAPEL,2024,MG,PAPEL,25.497,2.185,27.682,3.902,6.087,31.584
,,,,,,,,,,,<=2023-MS-PLÁSTICO,<=2023,MS,PLÁSTICO,12.971,2.338,15.310,2.560,4.898,17.869
,,,,,,,,,,,2024-SE-PLÁSTICO,2024,SE,PLÁSTICO,43,2.369,2.412,349,2.718,2.761
,,,,,,,,,,,2024-MT-PLÁSTICO,2024,MT,PLÁSTICO,1.970,2.394,4.364,655,3.049,5.019
,,,,,,,,,,,2025-MA-PLÁSTICO,2025,MA,PLÁSTICO,3,2.415,2.418,2.762,5.178,5.181
,,,,,,,,,,,2024-SE-PAPEL,2024,SE,PAPEL,56,2.451,2.507,522,2.973,3.029
,,,,,,,,,,,2025-PR-VIDRO,2025,PR,VIDRO,0,2.526,2.526,1.467,3.992,3.992
,,,,,,,,,,,>2025-SP-PLÁSTICO,>2025,SP,PLÁSTICO,0,2.576,2.576,71.014,73.590,73.590
,,,,,,,,,,,2025-AM-PAPEL,2025,AM,PAPEL,0,2.599,2.599,3.366,5.965,5.965
,,,,,,,,,,,2025-PB-PAPEL,2025,PB,PAPEL,1,2.708,2.709,2.826,5.533,5.535
,,,,,,,,,,,2025-AM-PLÁSTICO,2025,AM,PLÁSTICO,0,2.783,2.783,3.586,6.369,6.369
,,,,,,,,,,,2024-MG-VIDRO,2024,MG,VIDRO,2.313,2.817,5.130,201,3.018,5.330
,,,,,,,,,,,2025-SC-VIDRO,2025,SC,VIDRO,0,2.909,2.909,1.882,4.791,4.791
,,,,,,,,,,,2024-PA-PLÁSTICO,2024,PA,PLÁSTICO,1.399,2.911,4.310,705,3.616,5.015
,,,,,,,,,,,2025-MG-VIDRO,2025,MG,VIDRO,0,2.914,2.914,1.492,4.406,4.406
,,,,,,,,,,,2024-GO-VIDRO,2024,GO,VIDRO,1.153,2.936,4.089,362,3.298,4.451
,,,,,,,,,,,2024-AL-VIDRO,2024,AL,VIDRO,602,2.947,3.548,7,2.954,3.556
,,,,,,,,,,,2025-RS-VIDRO,2025,RS,VIDRO,4,3.021,3.025,3.525,6.546,6.550
,,,,,,,,,,,2025-MS-PLÁSTICO,2025,MS,PLÁSTICO,48,3.097,3.146,4.770,7.867,7.916
,,,,,,,,,,,2025-MA-PAPEL,2025,MA,PAPEL,11,3.182,3.193,3.868,7.050,7.061
,,,,,,,,,,,2025-RJ-VIDRO,2025,RJ,VIDRO,93,3.183,3.275,2.712,5.895,5.988
,,,,,,,,,,,2024-PA-PAPEL,2024,PA,PAPEL,1.228,3.220,4.448,697,3.917,5.145
,,,,,,,,,,,2025-CE-PLÁSTICO,2025,CE,PLÁSTICO,0,3.270,3.270,4.958,8.228,8.228
,,,,,,,,,,,2025-PA-PLÁSTICO,2025,PA,PLÁSTICO,0,3.835,3.835,4.455,8.291,8.291
,,,,,,,,,,,2025-MS-PAPEL,2025,MS,PAPEL,56,3.866,3.922,4.635,8.501,8.557
,,,,,,,,,,,2025-CE-PAPEL,2025,CE,PAPEL,6,4.009,4.015,4.637,8.647,8.653
,,,,,,,,,,,2025-SE-PAPEL,2025,SE,PAPEL,0,4.061,4.061,2.414,6.475,6.475
,,,,,,,,,,,2025-PA-PAPEL,2025,PA,PAPEL,0,4.099,4.099,4.321,8.420,8.420
,,,,,,,,,,,2025-DF-PLÁSTICO,2025,DF,PLÁSTICO,5,4.249,4.253,4.001,8.250,8.254
,,,,,,,,,,,2025-MT-PLÁSTICO,2025,MT,PLÁSTICO,0,4.335,4.335,4.893,9.228,9.228
,,,,,,,,,,,2025-ES-PLÁSTICO,2025,ES,PLÁSTICO,0,4.437,4.437,4.393,8.830,8.830
,,,,,,,,,,,2025-SP-METAL,2025,SP,METAL,0,4.667,4.667,5.697,10.364,10.364
,,,,,,,,,,,2025-PE-PLÁSTICO,2025,PE,PLÁSTICO,2,5.357,5.359,6.897,12.254,12.256
,,,,,,,,,,,2025-DF-PAPEL,2025,DF,PAPEL,9,5.454,5.463,6.851,12.305,12.314
,,,,,,,,,,,2025-BA-PLÁSTICO,2025,BA,PLÁSTICO,143,5.671,5.815,7.894,13.566,13.709
,,,,,,,,,,,2024-SC-PLÁSTICO,2024,SC,PLÁSTICO,4.699,5.714,10.413,1.577,7.292,11.991
,,,,,,,,,,,2025-MT-PAPEL,2025,MT,PAPEL,12,6.745,6.757,6.815,13.561,13.573
,,,,,,,,,,,2025-PE-PAPEL,2025,PE,PAPEL,146,6.987,7.133,7.251,14.237,14.383
,,,,,,,,,,,2025-ES-PAPEL,2025,ES,PAPEL,0,7.523,7.523,7.282,14.804,14.804
,,,,,,,,,,,2025-BA-PAPEL,2025,BA,PAPEL,0,7.748,7.748,7.775,15.523,15.523
,,,,,,,,,,,2025-SC-PLÁSTICO,2025,SC,PLÁSTICO,0,9.240,9.240,10.925,20.165,20.165
,,,,,,,,,,,2024-MG-PLÁSTICO,2024,MG,PLÁSTICO,12.140,9.598,21.738,2.451,12.049,24.189
,,,,,,,,,,,<=2023-SP-PLÁSTICO,<=2023,SP,PLÁSTICO,159.974,10.005,169.979,4.852,14.857,174.832
,,,,,,,,,,,2025-GO-PAPEL,2025,GO,PAPEL,667,10.129,10.796,13.420,23.550,24.217
,,,,,,,,,,,2025-GO-PLÁSTICO,2025,GO,PLÁSTICO,3,10.169,10.172,10.109,20.278,20.281
,,,,,,,,,,,2025-SP-VIDRO,2025,SP,VIDRO,0,10.891,10.891,10.616,21.506,21.506
,,,,,,,,,,,2025-PR-PLÁSTICO,2025,PR,PLÁSTICO,6,11.808,11.814,12.855,24.663,24.669
,,,,,,,,,,,2025-RS-PLÁSTICO,2025,RS,PLÁSTICO,4,11.978,11.982,14.003,25.982,25.985
,,,,,,,,,,,2024-SP-PLÁSTICO,2024,SP,PLÁSTICO,59.215,12.413,71.628,10.587,22.999,82.214
,,,,,,,,,,,2025-RS-PAPEL,2025,RS,PAPEL,1.030,14.562,15.591,16.342,30.904,31.934
,,,,,,,,,,,2025-RJ-PLÁSTICO,2025,RJ,PLÁSTICO,293,15.333,15.626,15.432,30.765,31.058
,,,,,,,,,,,<=2023-SP-PAPEL,<=2023,SP,PAPEL,171.034,16.308,187.342,8.477,24.785,195.819
,,,,,,,,,,,2025-SC-PAPEL,2025,SC,PAPEL,0,16.428,16.428,19.710,36.139,36.139
,,,,,,,,,,,2025-PR-PAPEL,2025,PR,PAPEL,57,17.213,17.270,18.766,35.980,36.037
,,,,,,,,,,,2025-RJ-PAPEL,2025,RJ,PAPEL,89,19.561,19.650,21.460,41.021,41.110
,,,,,,,,,,,2025-MG-PLÁSTICO,2025,MG,PLÁSTICO,0,21.268,21.269,20.629,41.897,41.898
,,,,,,,,,,,2025-MG-PAPEL,2025,MG,PAPEL,0,23.334,23.334,25.474,48.807,48.807
,,,,,,,,,,,2025-SP-PLÁSTICO,2025,SP,PLÁSTICO,21,65.135,65.155,68.532,133.667,133.687
,,,,,,,,,,,2025-SP-PAPEL,2025,SP,PAPEL,139,79.276,79.416,86.169,165.445,165.584
